"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Ohio","Franklin",2017,365,287,75,3,0,0,0,112,61,41,0,30,195,0,137,3
"Ohio","Gallia",2017,365,355,9,1,0,0,0,101,30,6,0,0,0,365,0,0
"Ohio","Geauga",2017,245,192,49,4,0,0,0,122,67,43,0,0,245,0,0,0
"Ohio","Greene",2017,364,287,76,1,0,0,0,101,58,40,0,0,187,0,177,0
"Ohio","Hamilton",2017,365,190,170,5,0,0,0,129,70,50,0,20,138,0,207,0
"Ohio","Jefferson",2017,365,189,175,1,0,0,0,110,67,50,0,0,85,10,270,0
"Ohio","Knox",2017,245,223,22,0,0,0,0,100,50,38,0,0,245,0,0,0
"Ohio","Lake",2017,365,299,60,6,0,0,0,147,64,38,1,0,205,2,157,0
"Ohio","Lawrence",2017,365,331,32,1,1,0,0,159,49,36,0,0,222,0,143,0
"Ohio","Licking",2017,245,221,24,0,0,0,0,100,50,39,0,0,245,0,0,0
"Ohio","Lorain",2017,365,323,41,1,0,0,0,101,52,36,0,0,227,0,137,1
"Ohio","Lucas",2017,365,282,79,4,0,0,0,126,64,41,0,0,193,3,169,0
"Ohio","Madison",2017,244,211,32,1,0,0,0,105,54,41,0,0,244,0,0,0
"Ohio","Mahoning",2017,365,302,63,0,0,0,0,80,55,36,0,0,132,0,233,0
"Ohio","Medina",2017,364,292,72,0,0,0,0,100,58,40,0,0,207,0,157,0
"Ohio","Miami",2017,245,210,34,1,0,0,0,101,58,40,0,0,245,0,0,0
"Ohio","Montgomery",2017,365,288,76,1,0,0,0,101,61,40,12,0,197,0,156,0
"Ohio","Morgan",2017,362,361,1,0,0,0,0,56,9,1,0,0,0,362,0,0
"Ohio","Noble",2017,354,324,30,0,0,0,0,97,49,38,0,0,333,0,21,0
"Ohio","Portage",2017,281,248,33,0,0,0,0,97,51,39,0,0,227,0,54,0
"Ohio","Preble",2017,364,300,63,1,0,0,0,108,55,39,1,0,247,0,116,0
"Ohio","Scioto",2017,365,358,7,0,0,0,0,67,30,13,0,0,0,28,96,241
"Ohio","Stark",2017,365,250,113,2,0,0,0,119,64,44,5,0,180,0,180,0
"Ohio","Summit",2017,365,273,92,0,0,0,0,97,59,39,0,0,175,0,190,0
"Ohio","Trumbull",2017,352,276,74,2,0,0,0,115,58,41,0,0,174,0,178,0
"Ohio","Warren",2017,358,253,104,1,0,0,0,115,62,44,0,0,184,0,174,0
"Ohio","Washington",2017,245,219,26,0,0,0,0,97,51,41,0,0,245,0,0,0
"Ohio","Wood",2017,245,217,28,0,0,0,0,97,54,38,0,0,245,0,0,0
"Oklahoma","Adair",2017,362,305,57,0,0,0,0,97,54,41,0,0,220,0,142,0
"Oklahoma","Bryan",2017,294,262,32,0,0,0,0,93,51,39,0,0,294,0,0,0
"Oklahoma","Caddo",2017,111,107,4,0,0,0,0,58,45,35,0,0,111,0,0,0
"Oklahoma","Canadian",2017,362,307,54,1,0,0,0,105,61,38,0,14,348,0,0,0
"Oklahoma","Carter",2017,310,265,45,0,0,0,0,78,52,33,0,0,0,0,310,0
"Oklahoma","Cherokee",2017,280,261,19,0,0,0,0,71,49,39,0,0,280,0,0,0
"Oklahoma","Choctaw",2017,271,257,14,0,0,0,0,87,48,38,0,0,271,0,0,0
"Oklahoma","Cleveland",2017,362,280,80,2,0,0,0,105,64,43,0,0,248,0,114,0
"Oklahoma","Comanche",2017,365,307,57,1,0,0,0,115,54,40,0,0,242,0,123,0
"Oklahoma","Creek",2017,364,323,41,0,0,0,0,97,51,39,0,0,364,0,0,0
"Oklahoma","Custer",2017,305,302,3,0,0,0,0,88,30,17,0,0,0,0,0,305
"Oklahoma","Dewey",2017,358,289,67,2,0,0,0,134,61,41,0,0,315,0,43,0
"Oklahoma","Garfield",2017,353,340,12,1,0,0,0,101,24,0,0,0,0,353,0,0
"Oklahoma","Grady",2017,94,94,0,0,0,0,0,20,16,8,0,94,0,0,0,0
"Oklahoma","Jefferson",2017,246,207,38,1,0,0,0,108,58,41,0,0,246,0,0,0
"Oklahoma","Kay",2017,365,237,128,0,0,0,0,90,61,45,0,0,118,1,246,0
"Oklahoma","Lincoln",2017,17,17,0,0,0,0,0,43,37,22,0,0,2,0,14,1
"Oklahoma","Love",2017,270,203,59,7,1,0,0,151,74,44,0,0,270,0,0,0
"Oklahoma","Mayes",2017,363,339,24,0,0,0,0,71,47,37,0,0,285,78,0,0
"Oklahoma","McClain",2017,358,304,52,2,0,0,0,115,64,39,0,0,358,0,0,0
"Oklahoma","Muskogee",2017,359,343,16,0,0,0,0,91,38,19,0,0,0,122,0,237
"Oklahoma","Oklahoma",2017,365,244,115,6,0,0,0,119,66,46,0,18,226,0,120,1
"Oklahoma","Osage",2017,358,316,41,1,0,0,0,108,51,39,0,0,358,0,0,0
"Oklahoma","Ottawa",2017,365,255,110,0,0,0,0,93,58,43,0,0,150,0,214,1
"Oklahoma","Pittsburg",2017,357,281,76,0,0,0,0,100,59,40,0,0,228,0,129,0
"Oklahoma","Sequoyah",2017,358,326,32,0,0,0,0,74,49,36,0,43,243,0,72,0
"Oklahoma","Tulsa",2017,365,198,166,1,0,0,0,102,67,48,0,1,178,0,186,0
"Oklahoma","Washington",2017,365,269,94,2,0,0,0,108,60,42,0,0,237,0,128,0
"Oregon","Baker",2017,365,308,51,3,3,0,0,170,62,23,0,0,0,0,365,0
"Oregon","Benton",2017,357,319,36,2,0,0,0,138,52,15,0,0,0,0,357,0
"Oregon","Clackamas",2017,216,185,19,9,2,1,0,212,71,32,0,0,127,0,89,0
"Oregon","Columbia",2017,346,320,22,2,2,0,0,154,46,26,0,0,128,0,218,0
"Oregon","Crook",2017,357,260,81,8,8,0,0,199,75,26,0,0,0,0,357,0
"Oregon","Deschutes",2017,365,292,45,2,15,8,3,365,81,20,0,0,0,0,365,0
"Oregon","Douglas",2017,359,303,49,4,3,0,0,166,57,22,0,0,0,0,359,0
"Oregon","Grant",2017,358,257,89,10,2,0,0,168,66,32,0,0,0,0,358,0
"Oregon","Harney",2017,365,248,109,6,2,0,0,169,71,33,0,0,0,0,365,0
"Oregon","Jackson",2017,365,235,99,16,11,2,2,356,94,41,0,0,108,0,257,0
"Oregon","Jefferson",2017,92,58,25,5,3,1,0,218,99,28,0,0,0,0,92,0
"Oregon","Josephine",2017,365,249,95,5,10,5,1,333,77,31,0,0,0,0,365,0
"Oregon","Klamath",2017,361,244,91,15,10,1,0,254,91,30,0,0,0,0,361,0
"Oregon","Lake",2017,363,288,57,14,4,0,0,162,71,22,0,0,0,0,363,0
"Oregon","Lane",2017,365,238,97,16,11,2,1,380,91,39,0,0,92,0,270,3
"Oregon","Linn",2017,365,295,61,4,5,0,0,177,61,24,0,0,0,0,365,0
"Oregon","Marion",2017,362,303,50,9,0,0,0,150,58,30,0,0,141,0,221,0
"Oregon","Multnomah",2017,365,314,45,1,5,0,0,162,58,34,0,19,198,0,148,0
"Oregon","Umatilla",2017,365,255,98,9,2,1,0,227,67,40,0,0,128,0,237,0
"Oregon","Union",2017,365,304,50,8,3,0,0,196,62,23,0,0,0,0,362,3
"Oregon","Wallowa",2017,353,294,50,6,3,0,0,170,60,20,0,0,0,0,353,0
"Oregon","Wasco",2017,364,282,66,7,8,1,0,253,68,35,0,0,121,0,243,0
"Oregon","Washington",2017,365,291,62,10,2,0,0,169,67,34,0,34,198,0,133,0
"Pennsylvania","Adams",2017,365,292,72,1,0,0,0,129,56,41,0,0,261,0,104,0
"Pennsylvania","Allegheny",2017,365,161,173,30,1,0,0,164,96,54,0,0,140,25,199,1
"Pennsylvania","Armstrong",2017,361,238,123,0,0,0,0,93,64,44,0,0,193,0,168,0
"Pennsylvania","Beaver",2017,365,211,152,2,0,0,0,105,67,47,0,1,170,1,193,0
"Pennsylvania","Berks",2017,365,246,114,5,0,0,0,122,67,44,0,0,213,0,152,0
"Pennsylvania","Blair",2017,362,291,71,0,0,0,0,88,58,42,0,0,221,0,141,0
"Pennsylvania","Bradford",2017,362,316,46,0,0,0,0,74,52,37,0,0,213,0,149,0
"Pennsylvania","Bucks",2017,335,289,34,12,0,0,0,143,61,34,0,0,335,0,0,0
"Pennsylvania","Cambria",2017,364,209,155,0,0,0,0,91,66,48,0,3,121,2,237,1
"Pennsylvania","Centre",2017,365,253,112,0,0,0,0,100,61,45,0,0,204,0,161,0
"Pennsylvania","Chester",2017,364,221,138,5,0,0,0,136,66,45,0,0,140,0,224,0
"Pennsylvania","Clearfield",2017,346,317,29,0,0,0,0,84,49,36,0,0,346,0,0,0
"Pennsylvania","Cumberland",2017,359,287,71,1,0,0,0,103,56,32,0,0,0,0,359,0
"Pennsylvania","Dauphin",2017,365,275,89,1,0,0,0,110,61,42,0,0,189,0,176,0
"Pennsylvania","Delaware",2017,365,244,119,2,0,0,0,119,66,44,0,13,167,2,183,0
"Pennsylvania","Elk",2017,342,326,16,0,0,0,0,90,47,35,0,0,342,0,0,0
"Pennsylvania","Erie",2017,365,290,74,1,0,0,0,122,56,38,0,2,240,0,123,0
"Pennsylvania","Franklin",2017,358,354,4,0,0,0,0,67,45,33,0,0,358,0,0,0
"Pennsylvania","Greene",2017,356,312,44,0,0,0,0,93,53,38,0,0,264,0,92,0
"Pennsylvania","Indiana",2017,362,328,33,1,0,0,0,104,50,37,0,0,346,16,0,0
"Pennsylvania","Lackawanna",2017,364,286,78,0,0,0,0,90,56,40,0,20,193,0,151,0
"Pennsylvania","Lancaster",2017,365,205,156,4,0,0,0,128,68,48,0,0,109,0,256,0
"Pennsylvania","Lawrence",2017,365,332,33,0,0,0,0,90,49,34,0,0,363,2,0,0
"Pennsylvania","Lebanon",2017,365,181,183,1,0,0,0,127,69,51,0,0,121,0,244,0
"Pennsylvania","Lehigh",2017,365,294,70,1,0,0,0,115,57,38,0,0,232,0,129,4
"Pennsylvania","Luzerne",2017,365,354,11,0,0,0,0,71,44,33,0,0,354,0,0,11
"Pennsylvania","Lycoming",2017,364,343,21,0,0,0,0,84,46,33,0,0,329,0,0,35
"Pennsylvania","Mercer",2017,365,199,164,2,0,0,0,108,66,49,0,0,130,0,235,0
"Pennsylvania","Monroe",2017,364,305,59,0,0,0,0,100,55,38,0,0,248,0,116,0
"Pennsylvania","Montgomery",2017,364,268,89,7,0,0,0,129,66,40,0,0,225,0,139,0
"Pennsylvania","Northampton",2017,365,181,178,3,3,0,0,200,77,51,0,0,134,7,224,0
"Pennsylvania","Philadelphia",2017,365,190,163,10,2,0,0,166,71,50,0,8,136,0,220,1
"Pennsylvania","Somerset",2017,363,342,21,0,0,0,0,97,47,36,0,0,363,0,0,0
"Pennsylvania","Tioga",2017,363,252,111,0,0,0,0,84,58,43,0,0,167,0,196,0
"Pennsylvania","Warren",2017,365,358,6,1,0,0,0,105,24,10,0,0,0,365,0,0
"Pennsylvania","Washington",2017,365,215,149,1,0,0,0,114,67,47,0,1,144,2,218,0
"Pennsylvania","Westmoreland",2017,362,211,151,0,0,0,0,100,64,46,0,0,110,0,252,0
"Pennsylvania","York",2017,365,266,99,0,0,0,0,93,61,43,0,14,211,1,139,0
"Puerto Rico","Adjuntas",2017,47,41,6,0,0,0,0,89,55,28,0,0,0,0,47,0
"Puerto Rico","Bayamon",2017,221,130,87,4,0,0,0,132,72,40,0,0,43,63,115,0
"Puerto Rico","Caguas",2017,222,205,16,1,0,0,0,101,47,24,65,157,0,0,0,0
"Puerto Rico","Catano",2017,253,219,32,2,0,0,0,116,55,28,0,0,83,6,149,15
"Puerto Rico","Fajardo",2017,44,37,5,2,0,0,0,108,70,28,0,0,0,0,34,10
"Puerto Rico","Guayama",2017,172,166,6,0,0,0,0,83,30,3,0,0,0,128,44,0
"Puerto Rico","Guayanilla",2017,47,37,10,0,0,0,0,78,56,24,0,0,0,0,47,0
"Puerto Rico","Guaynabo",2017,235,224,10,0,1,0,0,151,31,12,72,122,0,0,39,2
"Puerto Rico","Juncos",2017,195,194,1,0,0,0,0,90,9,5,0,0,195,0,0,0
"Puerto Rico","Ponce",2017,241,200,40,0,0,1,0,234,55,30,4,0,0,0,57,180
"Puerto Rico","Salinas",2017,235,235,0,0,0,0,0,29,14,3,0,0,0,235,0,0
"Puerto Rico","San Juan",2017,246,246,0,0,0,0,0,35,17,8,246,0,0,0,0,0
"Rhode Island","Kent",2017,349,329,15,5,0,0,0,133,47,30,0,0,190,0,159,0
"Rhode Island","Providence",2017,365,294,67,4,0,0,0,150,57,40,0,25,216,0,124,0
"Rhode Island","Washington",2017,362,333,24,4,1,0,0,151,48,33,0,0,206,0,156,0
"South Carolina","Abbeville",2017,9,9,0,0,0,0,0,33,33,25,0,0,9,0,0,0
"South Carolina","Aiken",2017,269,259,10,0,0,0,0,71,48,38,0,0,269,0,0,0
"South Carolina","Anderson",2017,264,254,10,0,0,0,0,80,45,37,0,0,264,0,0,0
"South Carolina","Berkeley",2017,248,234,14,0,0,0,0,90,47,33,0,0,248,0,0,0
"South Carolina","Charleston",2017,361,303,57,1,0,0,0,101,55,39,0,4,194,1,160,2
"South Carolina","Chesterfield",2017,358,322,35,1,0,0,0,112,51,38,0,0,267,0,90,1
"South Carolina","Colleton",2017,357,309,48,0,0,0,0,82,52,36,0,0,184,0,173,0
"South Carolina","Darlington",2017,274,254,20,0,0,0,0,77,49,39,0,0,274,0,0,0
"South Carolina","Edgefield",2017,344,299,45,0,0,0,0,84,53,39,0,0,199,0,145,0
"South Carolina","Florence",2017,273,247,26,0,0,0,0,68,50,29,0,0,0,0,273,0
"South Carolina","Georgetown",2017,304,303,1,0,0,0,0,63,30,15,0,0,0,0,0,304
"South Carolina","Greenville",2017,365,263,102,0,0,0,0,97,59,43,0,5,209,0,151,0
"South Carolina","Horry",2017,354,350,4,0,0,0,0,64,44,32,0,0,354,0,0,0
"South Carolina","Lexington",2017,362,299,63,0,0,0,0,83,55,33,0,0,0,8,316,38
"South Carolina","Oconee",2017,363,332,31,0,0,0,0,84,50,37,0,0,300,3,60,0
"South Carolina","Pickens",2017,291,265,26,0,0,0,0,84,50,41,0,0,291,0,0,0
"South Carolina","Richland",2017,365,300,63,2,0,0,0,113,54,41,0,0,284,0,81,0
"South Carolina","Spartanburg",2017,351,271,79,1,0,0,0,108,58,43,0,0,179,0,172,0
"South Carolina","York",2017,307,275,31,1,0,0,0,105,54,38,0,0,307,0,0,0
"South Dakota","Brookings",2017,365,330,35,0,0,0,0,90,50,34,0,0,292,0,46,27
"South Dakota","Brown",2017,122,117,5,0,0,0,0,97,40,23,0,0,0,0,105,17
"South Dakota","Codington",2017,364,329,35,0,0,0,0,80,50,31,0,0,0,0,287,77
"South Dakota","Custer",2017,363,311,49,2,1,0,0,159,54,42,0,0,338,0,25,0
"South Dakota","Hughes",2017,356,349,7,0,0,0,0,98,29,12,0,0,0,0,356,0
"South Dakota","Jackson",2017,365,318,45,2,0,0,0,135,54,41,0,0,353,0,12,0
"South Dakota","Meade",2017,365,361,4,0,0,0,0,71,37,30,0,0,343,0,0,22
"South Dakota","Minnehaha",2017,365,318,47,0,0,0,0,97,53,35,0,4,264,0,89,8
"South Dakota","Pennington",2017,365,305,55,4,1,0,0,152,56,30,0,26,0,0,212,127
"South Dakota","Union",2017,365,312,53,0,0,0,0,100,54,38,0,0,269,0,92,4
"Tennessee","Anderson",2017,364,333,31,0,0,0,0,90,50,34,0,0,245,119,0,0
"Tennessee","Blount",2017,365,269,95,1,0,0,0,105,60,44,0,0,251,0,114,0
"Tennessee","Claiborne",2017,344,324,20,0,0,0,0,87,47,36,0,0,344,0,0,0
"Tennessee","Davidson",2017,365,239,125,1,0,0,0,133,62,44,0,19,124,2,220,0
"Tennessee","DeKalb",2017,363,349,14,0,0,0,0,84,46,36,0,0,363,0,0,0
"Tennessee","Dyer",2017,293,278,15,0,0,0,0,71,44,29,0,0,0,0,293,0
"Tennessee","Hamilton",2017,338,239,97,2,0,0,0,108,63,44,0,0,163,0,175,0
"Tennessee","Jefferson",2017,198,155,42,1,0,0,0,101,61,44,0,0,198,0,0,0
"Tennessee","Knox",2017,361,300,61,0,0,0,0,100,58,40,0,0,220,0,74,67
"Tennessee","Lawrence",2017,234,222,12,0,0,0,0,81,44,25,0,0,0,0,234,0
"Tennessee","Loudon",2017,316,282,34,0,0,0,0,87,51,37,0,0,202,0,114,0
"Tennessee","Madison",2017,277,261,16,0,0,0,0,65,46,27,0,0,0,0,277,0
"Tennessee","Maury",2017,276,253,23,0,0,0,0,69,48,30,0,0,0,0,276,0
"Tennessee","McMinn",2017,221,189,32,0,0,0,0,66,53,33,0,0,0,0,221,0
"Tennessee","Montgomery",2017,341,301,40,0,0,0,0,68,52,30,0,0,0,0,341,0
"Tennessee","Putnam",2017,296,266,30,0,0,0,0,70,51,31,0,0,0,0,296,0
"Tennessee","Roane",2017,303,272,31,0,0,0,0,70,51,30,0,0,0,0,303,0
"Tennessee","Sevier",2017,364,301,63,0,0,0,0,90,61,44,0,0,364,0,0,0
"Tennessee","Shelby",2017,365,284,77,3,1,0,0,161,61,42,0,9,239,0,117,0
"Tennessee","Sullivan",2017,365,209,138,17,1,0,0,200,84,48,0,0,144,168,53,0
"Tennessee","Sumner",2017,324,265,59,0,0,0,0,100,58,41,0,0,196,0,128,0
"Tennessee","Williamson",2017,215,197,18,0,0,0,0,80,50,40,0,0,215,0,0,0
"Tennessee","Wilson",2017,236,218,18,0,0,0,0,84,49,39,0,0,236,0,0,0
"Texas","Bell",2017,365,303,57,5,0,0,0,133,64,40,0,0,365,0,0,0
"Texas","Bexar",2017,362,262,94,4,2,0,0,188,67,43,0,6,210,2,144,0
"Texas","Bowie",2017,360,297,63,0,0,0,0,72,53,37,0,0,0,0,360,0
"Texas","Brazoria",2017,357,306,44,6,1,0,0,154,64,37,0,6,351,0,0,0
"Texas","Brewster",2017,362,313,49,0,0,0,0,100,54,41,0,0,326,0,36,0
"Texas","Cameron",2017,365,306,59,0,0,0,0,87,57,38,0,0,217,0,148,0
"Texas","Collin",2017,363,313,43,7,0,0,0,122,64,39,0,0,363,0,0,0
"Texas","Culberson",2017,116,113,1,2,0,0,0,114,33,17,0,0,0,0,116,0
"Texas","Dallas",2017,365,239,119,7,0,0,0,140,67,44,0,25,173,0,167,0
"Texas","Denton",2017,365,288,68,9,0,0,0,133,67,43,0,2,277,0,86,0
"Texas","Ector",2017,350,337,13,0,0,0,0,94,42,26,0,0,0,0,350,0
"Texas","El Paso",2017,365,170,172,21,2,0,0,159,90,51,0,27,207,0,129,2
"Texas","Ellis",2017,365,277,85,3,0,0,0,122,61,43,0,5,205,0,155,0
"Texas","Fayette",2017,353,328,25,0,0,0,0,82,43,25,0,0,0,0,353,0
"Texas","Freestone",2017,62,61,0,1,0,0,0,101,6,1,0,0,0,62,0,0
"Texas","Galveston",2017,356,287,63,6,0,0,0,143,64,38,0,1,275,1,77,2
"Texas","Gregg",2017,364,336,27,1,0,0,0,102,48,36,0,6,348,10,0,0
"Texas","Harris",2017,365,207,138,18,2,0,0,177,78,48,0,27,155,0,181,2
"Texas","Harrison",2017,363,299,64,0,0,0,0,100,55,39,0,0,195,8,160,0
"Texas","Hidalgo",2017,365,281,84,0,0,0,0,95,61,38,0,0,143,0,222,0
"Texas","Hood",2017,337,306,28,3,0,0,0,136,50,36,0,0,337,0,0,0
"Texas","Howard",2017,340,267,64,9,0,0,0,119,67,14,0,0,0,340,0,0
"Texas","Hunt",2017,365,343,22,0,0,0,0,100,47,35,0,4,361,0,0,0
"Texas","Hutchinson",2017,348,220,47,58,23,0,0,193,139,20,0,0,0,348,0,0
"Texas","Jefferson",2017,365,248,109,8,0,0,0,133,72,43,0,0,183,37,145,0
"Texas","Johnson",2017,362,293,61,8,0,0,0,147,71,41,0,0,362,0,0,0
"Texas","Kaufman",2017,365,313,51,1,0,0,0,112,54,39,0,0,239,0,126,0
"Texas","Kleberg",2017,344,290,54,0,0,0,0,98,56,33,0,0,0,0,344,0
"Texas","Lubbock",2017,340,327,13,0,0,0,0,92,42,25,0,0,0,0,340,0
"Texas","Maverick",2017,354,314,40,0,0,0,0,79,51,29,0,0,0,0,354,0
"Texas","McLennan",2017,192,171,20,1,0,0,0,112,51,38,0,2,173,0,17,0
"Texas","Milam",2017,358,354,4,0,0,0,0,65,17,0,0,0,0,358,0,0
"Texas","Montgomery",2017,363,279,77,7,0,0,0,140,64,41,0,1,235,0,127,0
"Texas","Navarro",2017,365,260,99,5,1,0,0,160,70,42,0,0,202,53,110,0
"Texas","Nueces",2017,357,279,78,0,0,0,0,97,58,39,0,0,190,0,167,0
"Texas","Orange",2017,355,279,71,5,0,0,0,108,61,40,0,0,143,33,179,0
"Texas","Parker",2017,360,327,32,1,0,0,0,112,50,37,0,0,360,0,0,0
"Texas","Polk",2017,342,333,9,0,0,0,0,100,44,31,0,0,342,0,0,0
"Texas","Potter",2017,365,309,43,13,0,0,0,130,65,24,0,0,0,111,254,0
"Texas","Randall",2017,360,281,78,1,0,0,0,105,61,43,0,0,360,0,0,0
"Texas","Robertson",2017,365,365,0,0,0,0,0,23,7,0,0,0,0,365,0,0
"Texas","Rockwall",2017,309,285,23,1,0,0,0,105,48,35,0,0,309,0,0,0
"Texas","Rusk",2017,30,29,1,0,0,0,0,62,33,3,0,0,0,30,0,0
"Texas","Smith",2017,364,336,28,0,0,0,0,90,49,37,0,8,356,0,0,0
"Texas","Tarrant",2017,365,252,100,13,0,0,0,143,76,44,0,19,228,0,118,0
"Texas","Titus",2017,365,363,1,1,0,0,0,117,14,1,0,0,0,365,0,0
"Texas","Travis",2017,365,262,99,4,0,0,0,130,64,43,0,18,186,0,161,0
"Texas","Victoria",2017,356,332,24,0,0,0,0,93,47,33,0,0,356,0,0,0
"Texas","Webb",2017,177,135,42,0,0,0,0,87,63,41,1,0,65,0,110,1
"Utah","Box Elder",2017,365,231,123,10,1,0,0,153,80,45,0,0,289,0,76,0
"Utah","Cache",2017,365,254,94,13,4,0,0,167,72,45,0,0,247,0,114,4
"Utah","Carbon",2017,364,262,102,0,0,0,0,90,67,45,0,28,336,0,0,0
"Utah","Davis",2017,365,195,142,28,0,0,0,140,97,48,0,18,271,0,76,0
"Utah","Duchesne",2017,365,278,78,6,3,0,0,156,64,45,0,1,340,0,24,0
"Utah","Garfield",2017,240,176,62,2,0,0,0,105,71,44,0,0,181,0,59,0
"Utah","Salt Lake",2017,365,172,152,40,1,0,0,155,101,51,0,12,260,0,89,4
"Utah","San Juan",2017,335,262,73,0,0,0,0,100,61,44,0,0,320,0,15,0
"Utah","Tooele",2017,365,237,111,17,0,0,0,147,80,45,0,0,288,0,77,0
"Utah","Uintah",2017,365,233,121,3,6,2,0,206,71,48,0,0,346,0,19,0
"Utah","Utah",2017,365,183,168,11,3,0,0,161,84,50,0,30,254,0,76,5
"Utah","Washington",2017,365,261,103,1,0,0,0,101,71,44,0,0,356,0,9,0
"Utah","Wayne",2017,112,110,2,0,0,0,0,71,19,8,0,0,0,0,112,0
"Utah","Weber",2017,365,194,148,21,2,0,0,162,90,49,0,57,232,0,72,4
"Vermont","Bennington",2017,364,338,25,1,0,0,0,101,48,35,0,0,290,0,74,0
"Vermont","Chittenden",2017,365,342,23,0,0,0,0,74,47,35,0,6,291,0,67,1
"Vermont","Rutland",2017,365,311,54,0,0,0,0,87,55,36,2,3,232,0,128,0
"Vermont","Windham",2017,118,118,0,0,0,0,0,45,25,11,0,0,0,0,118,0
"Virgin Islands","St Croix",2017,26,22,4,0,0,0,0,66,55,19,0,0,0,0,26,0
"Virgin Islands","St John",2017,67,58,9,0,0,0,0,80,53,20,0,0,0,0,67,0
"Virginia","Albemarle",2017,347,317,30,0,0,0,0,80,50,37,0,0,215,0,132,0
"Virginia","Alexandria City",2017,105,105,0,0,0,0,0,19,13,7,0,0,0,0,0,105
"Virginia","Arlington",2017,364,312,49,3,0,0,0,115,54,37,0,92,227,0,45,0
"Virginia","Botetourt",2017,361,353,7,1,0,0,0,116,21,1,0,0,0,361,0,0
"Virginia","Bristol City",2017,113,101,12,0,0,0,0,60,51,28,0,0,0,0,113,0
"Virginia","Caroline",2017,245,228,17,0,0,0,0,87,49,39,0,0,245,0,0,0
"Virginia","Carroll",2017,60,60,0,0,0,0,0,19,16,8,0,0,0,0,0,60
"Virginia","Charles",2017,364,345,19,0,0,0,0,80,47,33,0,86,218,3,57,0
"Virginia","Chesterfield",2017,278,257,21,0,0,0,0,77,49,38,0,0,222,0,56,0
"Virginia","Covington City",2017,355,354,1,0,0,0,0,92,20,7,0,0,0,355,0,0
"Virginia","Fairfax",2017,365,286,78,1,0,0,0,105,56,42,0,42,161,0,162,0
"Virginia","Fauquier",2017,245,238,7,0,0,0,0,71,46,36,0,0,245,0,0,0
"Virginia","Frederick",2017,344,303,41,0,0,0,0,80,52,38,0,0,186,0,158,0
"Virginia","Fredericksburg City",2017,11,11,0,0,0,0,0,15,12,7,0,0,0,0,0,11
"Virginia","Giles",2017,365,216,76,46,27,0,0,200,137,44,0,0,200,165,0,0
"Virginia","Hampton City",2017,365,325,40,0,0,0,0,97,51,38,0,17,233,0,115,0
"Virginia","Hanover",2017,238,215,23,0,0,0,0,87,50,39,0,0,238,0,0,0
"Virginia","Henrico",2017,365,309,55,0,1,0,0,154,54,39,0,7,249,0,109,0
"Virginia","Hopewell City",2017,61,61,0,0,0,0,0,19,16,10,0,0,0,0,0,61
"Virginia","Loudoun",2017,365,318,47,0,0,0,0,100,54,37,0,89,228,0,48,0
"Virginia","Lynchburg City",2017,114,110,4,0,0,0,0,60,44,26,0,0,0,0,114,0
"Virginia","Madison",2017,362,331,31,0,0,0,0,84,50,40,0,0,346,0,16,0
"Virginia","Norfolk City",2017,362,356,6,0,0,0,0,61,37,18,13,244,0,1,104,0
"Virginia","Prince Edward",2017,355,347,8,0,0,0,0,87,46,36,0,0,355,0,0,0
"Virginia","Prince William",2017,364,333,31,0,0,0,0,97,49,34,0,126,238,0,0,0
"Virginia","Richmond City",2017,365,330,35,0,0,0,0,83,50,29,8,143,0,0,214,0
"Virginia","Roanoke",2017,365,327,38,0,0,0,0,80,51,38,0,12,202,0,151,0
"Virginia","Rockbridge",2017,285,275,10,0,0,0,0,80,47,37,0,0,236,0,49,0
"Virginia","Rockingham",2017,365,339,26,0,0,0,0,87,49,36,0,92,229,0,44,0
"Virginia","Salem City",2017,112,106,6,0,0,0,0,64,46,28,0,0,0,0,112,0
"Virginia","Stafford",2017,233,225,8,0,0,0,0,77,49,38,0,0,221,0,0,12
"Virginia","Suffolk City",2017,245,228,17,0,0,0,0,87,50,40,0,0,245,0,0,0
"Virginia","Virginia Beach City",2017,233,222,11,0,0,0,0,65,44,25,0,0,0,0,233,0
"Virginia","Winchester City",2017,59,59,0,0,0,0,0,19,17,11,0,0,0,0,0,59
"Virginia","Wythe",2017,245,231,14,0,0,0,0,77,48,40,0,0,245,0,0,0
"Washington","Adams",2017,357,329,17,5,6,0,0,190,40,13,0,0,0,0,357,0
"Washington","Asotin",2017,347,271,57,11,5,3,0,249,70,30,0,0,0,0,347,0
"Washington","Benton",2017,365,273,78,9,5,0,0,189,71,35,0,0,96,0,240,29
"Washington","Chelan",2017,365,282,62,9,9,3,0,269,69,28,0,0,0,0,365,0
"Washington","Clallam",2017,365,293,64,4,4,0,0,178,60,38,0,0,214,0,151,0
"Washington","Clark",2017,365,291,66,5,3,0,0,158,67,32,0,0,123,0,242,0
"Washington","Columbia",2017,333,290,34,6,3,0,0,175,54,21,0,0,0,0,333,0
"Washington","Cowlitz",2017,365,326,37,1,1,0,0,155,51,19,0,0,0,0,365,0
